1.317567567567567721e+01,1.111111111111111160e+00,2.000000000000000111e-01
1.337837837837837895e+01,1.111111111111111160e+00,2.000000000000000111e-01
1.358108108108108247e+01,1.111111111111111160e+00,2.000000000000000111e-01
1.378378378378378422e+01,1.111111111111111160e+00,2.000000000000000111e-01
1.398648648648648773e+01,1.111111111111111160e+00,2.000000000000000111e-01
1.418918918918918948e+01,1.111111111111111160e+00,2.000000000000000111e-01
1.439189189189189300e+01,1.111111111111111160e+00,2.000000000000000111e-01
1.459459459459459474e+01,1.111111111111111160e+00,2.000000000000000111e-01
1.479729729729729826e+01,1.111111111111111160e+00,2.000000000000000111e-01
1.500000000000000000e+01,1.111111111111111160e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.333333333333333259e+00,2.000000000000000111e-01
2.027027027027027140e-01,1.333333333333333259e+00,2.000000000000000111e-01
4.054054054054054279e-01,1.333333333333333259e+00,2.000000000000000111e-01
6.081081081081081141e-01,1.333333333333333259e+00,2.000000000000000111e-01
8.108108108108108558e-01,1.333333333333333259e+00,2.000000000000000111e-01
1.013513513513513598e+00,1.333333333333333259e+00,2.000000000000000111e-01
1.216216216216216228e+00,1.333333333333333259e+00,2.000000000000000111e-01
1.418918918918919081e+00,1.333333333333333259e+00,2.000000000000000111e-01
1.621621621621621712e+00,1.333333333333333259e+00,2.000000000000000111e-01
1.824324324324324342e+00,1.333333333333333259e+00,2.000000000000000111e-01
2.027027027027027195e+00,1.333333333333333259e+00,2.000000000000000111e-01
2.229729729729729826e+00,1.333333333333333259e+00,2.000000000000000111e-01
2.432432432432432456e+00,1.333333333333333259e+00,2.000000000000000111e-01
2.635135135135135087e+00,1.333333333333333259e+00,2.000000000000000111e-01
2.837837837837838162e+00,1.333333333333333259e+00,2.000000000000000111e-01
3.040540540540540793e+00,1.333333333333333259e+00,2.000000000000000111e-01
3.243243243243243423e+00,1.333333333333333259e+00,2.000000000000000111e-01
3.445945945945946054e+00,1.333333333333333259e+00,2.000000000000000111e-01
3.648648648648648685e+00,1.333333333333333259e+00,2.000000000000000111e-01
3.851351351351351759e+00,1.333333333333333259e+00,2.000000000000000111e-01
4.054054054054054390e+00,1.333333333333333259e+00,2.000000000000000111e-01
4.256756756756757021e+00,1.333333333333333259e+00,2.000000000000000111e-01
4.459459459459459651e+00,1.333333333333333259e+00,2.000000000000000111e-01
4.662162162162162282e+00,1.333333333333333259e+00,2.000000000000000111e-01
4.864864864864864913e+00,1.333333333333333259e+00,2.000000000000000111e-01
5.067567567567567544e+00,1.333333333333333259e+00,2.000000000000000111e-01
5.270270270270270174e+00,1.333333333333333259e+00,2.000000000000000111e-01
5.472972972972973693e+00,1.333333333333333259e+00,2.000000000000000111e-01
5.675675675675676324e+00,1.333333333333333259e+00,2.000000000000000111e-01
5.878378378378378954e+00,1.333333333333333259e+00,2.000000000000000111e-01
6.081081081081081585e+00,1.333333333333333259e+00,2.000000000000000111e-01
6.283783783783784216e+00,1.333333333333333259e+00,2.000000000000000111e-01
6.486486486486486847e+00,1.333333333333333259e+00,2.000000000000000111e-01
6.689189189189189477e+00,1.333333333333333259e+00,2.000000000000000111e-01
6.891891891891892108e+00,1.333333333333333259e+00,2.000000000000000111e-01
7.094594594594594739e+00,1.333333333333333259e+00,2.000000000000000111e-01
7.297297297297297369e+00,1.333333333333333259e+00,2.000000000000000111e-01
7.500000000000000000e+00,1.333333333333333259e+00,2.000000000000000111e-01
7.702702702702703519e+00,1.333333333333333259e+00,2.000000000000000111e-01
7.905405405405406150e+00,1.333333333333333259e+00,2.000000000000000111e-01
8.108108108108108780e+00,1.333333333333333259e+00,2.000000000000000111e-01
8.310810810810810523e+00,1.333333333333333259e+00,2.000000000000000111e-01
8.513513513513514042e+00,1.333333333333333259e+00,2.000000000000000111e-01
8.716216216216217560e+00,1.333333333333333259e+00,2.000000000000000111e-01
8.918918918918919303e+00,1.333333333333333259e+00,2.000000000000000111e-01
9.121621621621622822e+00,1.333333333333333259e+00,2.000000000000000111e-01
9.324324324324324564e+00,1.333333333333333259e+00,2.000000000000000111e-01
9.527027027027028083e+00,1.333333333333333259e+00,2.000000000000000111e-01
9.729729729729729826e+00,1.333333333333333259e+00,2.000000000000000111e-01
9.932432432432433345e+00,1.333333333333333259e+00,2.000000000000000111e-01
1.013513513513513509e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.033783783783783861e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.054054054054054035e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.074324324324324387e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.094594594594594739e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.114864864864864913e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.135135135135135265e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.155405405405405439e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.175675675675675791e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.195945945945945965e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.216216216216216317e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.236486486486486491e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.256756756756756843e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.277027027027027017e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.297297297297297369e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.317567567567567721e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.337837837837837895e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.358108108108108247e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.378378378378378422e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.398648648648648773e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.418918918918918948e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.439189189189189300e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.459459459459459474e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.479729729729729826e+01,1.333333333333333259e+00,2.000000000000000111e-01
1.500000000000000000e+01,1.333333333333333259e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.555555555555555358e+00,2.000000000000000111e-01
2.027027027027027140e-01,1.555555555555555358e+00,2.000000000000000111e-01
4.054054054054054279e-01,1.555555555555555358e+00,2.000000000000000111e-01
6.081081081081081141e-01,1.555555555555555358e+00,2.000000000000000111e-01
8.108108108108108558e-01,1.555555555555555358e+00,2.000000000000000111e-01
1.013513513513513598e+00,1.555555555555555358e+00,2.000000000000000111e-01
1.216216216216216228e+00,1.555555555555555358e+00,2.000000000000000111e-01
1.418918918918919081e+00,1.555555555555555358e+00,2.000000000000000111e-01
1.621621621621621712e+00,1.555555555555555358e+00,2.000000000000000111e-01
1.824324324324324342e+00,1.555555555555555358e+00,2.000000000000000111e-01
2.027027027027027195e+00,1.555555555555555358e+00,2.000000000000000111e-01
2.229729729729729826e+00,1.555555555555555358e+00,2.000000000000000111e-01
2.432432432432432456e+00,1.555555555555555358e+00,2.000000000000000111e-01
2.635135135135135087e+00,1.555555555555555358e+00,2.000000000000000111e-01
2.837837837837838162e+00,1.555555555555555358e+00,2.000000000000000111e-01
3.040540540540540793e+00,1.555555555555555358e+00,2.000000000000000111e-01
3.243243243243243423e+00,1.555555555555555358e+00,2.000000000000000111e-01
3.445945945945946054e+00,1.555555555555555358e+00,2.000000000000000111e-01
3.648648648648648685e+00,1.555555555555555358e+00,2.000000000000000111e-01
3.851351351351351759e+00,1.555555555555555358e+00,2.000000000000000111e-01
4.054054054054054390e+00,1.555555555555555358e+00,2.000000000000000111e-01
4.256756756756757021e+00,1.555555555555555358e+00,2.000000000000000111e-01
4.459459459459459651e+00,1.555555555555555358e+00,2.000000000000000111e-01
4.662162162162162282e+00,1.555555555555555358e+00,2.000000000000000111e-01
4.864864864864864913e+00,1.555555555555555358e+00,2.000000000000000111e-01
5.067567567567567544e+00,1.555555555555555358e+00,2.000000000000000111e-01
5.270270270270270174e+00,1.555555555555555358e+00,2.000000000000000111e-01
5.472972972972973693e+00,1.555555555555555358e+00,2.000000000000000111e-01
5.675675675675676324e+00,1.555555555555555358e+00,2.000000000000000111e-01
5.878378378378378954e+00,1.555555555555555358e+00,2.000000000000000111e-01
6.081081081081081585e+00,1.555555555555555358e+00,2.000000000000000111e-01
6.283783783783784216e+00,1.555555555555555358e+00,2.000000000000000111e-01
6.486486486486486847e+00,1.555555555555555358e+00,2.000000000000000111e-01
6.689189189189189477e+00,1.555555555555555358e+00,2.000000000000000111e-01
6.891891891891892108e+00,1.555555555555555358e+00,2.000000000000000111e-01
7.094594594594594739e+00,1.555555555555555358e+00,2.000000000000000111e-01
7.297297297297297369e+00,1.555555555555555358e+00,2.000000000000000111e-01
7.500000000000000000e+00,1.555555555555555358e+00,2.000000000000000111e-01
7.702702702702703519e+00,1.555555555555555358e+00,2.000000000000000111e-01
7.905405405405406150e+00,1.555555555555555358e+00,2.000000000000000111e-01
8.108108108108108780e+00,1.555555555555555358e+00,2.000000000000000111e-01
8.310810810810810523e+00,1.555555555555555358e+00,2.000000000000000111e-01
8.513513513513514042e+00,1.555555555555555358e+00,2.000000000000000111e-01
8.716216216216217560e+00,1.555555555555555358e+00,2.000000000000000111e-01
8.918918918918919303e+00,1.555555555555555358e+00,2.000000000000000111e-01
9.121621621621622822e+00,1.555555555555555358e+00,2.000000000000000111e-01
9.324324324324324564e+00,1.555555555555555358e+00,2.000000000000000111e-01
9.527027027027028083e+00,1.555555555555555358e+00,2.000000000000000111e-01
9.729729729729729826e+00,1.555555555555555358e+00,2.000000000000000111e-01
9.932432432432433345e+00,1.555555555555555358e+00,2.000000000000000111e-01
1.013513513513513509e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.033783783783783861e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.054054054054054035e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.074324324324324387e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.094594594594594739e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.114864864864864913e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.135135135135135265e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.155405405405405439e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.175675675675675791e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.195945945945945965e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.216216216216216317e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.236486486486486491e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.256756756756756843e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.277027027027027017e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.297297297297297369e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.317567567567567721e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.337837837837837895e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.358108108108108247e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.378378378378378422e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.398648648648648773e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.418918918918918948e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.439189189189189300e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.459459459459459474e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.479729729729729826e+01,1.555555555555555358e+00,2.000000000000000111e-01
1.500000000000000000e+01,1.555555555555555358e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.777777777777777679e+00,2.000000000000000111e-01
2.027027027027027140e-01,1.777777777777777679e+00,2.000000000000000111e-01
4.054054054054054279e-01,1.777777777777777679e+00,2.000000000000000111e-01
6.081081081081081141e-01,1.777777777777777679e+00,2.000000000000000111e-01
8.108108108108108558e-01,1.777777777777777679e+00,2.000000000000000111e-01
1.013513513513513598e+00,1.777777777777777679e+00,2.000000000000000111e-01
1.216216216216216228e+00,1.777777777777777679e+00,2.000000000000000111e-01
1.418918918918919081e+00,1.777777777777777679e+00,2.000000000000000111e-01
1.621621621621621712e+00,1.777777777777777679e+00,2.000000000000000111e-01
1.824324324324324342e+00,1.777777777777777679e+00,2.000000000000000111e-01
2.027027027027027195e+00,1.777777777777777679e+00,2.000000000000000111e-01
2.229729729729729826e+00,1.777777777777777679e+00,2.000000000000000111e-01
2.432432432432432456e+00,1.777777777777777679e+00,2.000000000000000111e-01
2.635135135135135087e+00,1.777777777777777679e+00,2.000000000000000111e-01
2.837837837837838162e+00,1.777777777777777679e+00,2.000000000000000111e-01
3.040540540540540793e+00,1.777777777777777679e+00,2.000000000000000111e-01
3.243243243243243423e+00,1.777777777777777679e+00,2.000000000000000111e-01
3.445945945945946054e+00,1.777777777777777679e+00,2.000000000000000111e-01
3.648648648648648685e+00,1.777777777777777679e+00,2.000000000000000111e-01
3.851351351351351759e+00,1.777777777777777679e+00,2.000000000000000111e-01
4.054054054054054390e+00,1.777777777777777679e+00,2.000000000000000111e-01
4.256756756756757021e+00,1.777777777777777679e+00,2.000000000000000111e-01
4.459459459459459651e+00,1.777777777777777679e+00,2.000000000000000111e-01
4.662162162162162282e+00,1.777777777777777679e+00,2.000000000000000111e-01
4.864864864864864913e+00,1.777777777777777679e+00,2.000000000000000111e-01
5.067567567567567544e+00,1.777777777777777679e+00,2.000000000000000111e-01
5.270270270270270174e+00,1.777777777777777679e+00,2.000000000000000111e-01
5.472972972972973693e+00,1.777777777777777679e+00,2.000000000000000111e-01
5.675675675675676324e+00,1.777777777777777679e+00,2.000000000000000111e-01
5.878378378378378954e+00,1.777777777777777679e+00,2.000000000000000111e-01
6.081081081081081585e+00,1.777777777777777679e+00,2.000000000000000111e-01
6.283783783783784216e+00,1.777777777777777679e+00,2.000000000000000111e-01
6.486486486486486847e+00,1.777777777777777679e+00,2.000000000000000111e-01
6.689189189189189477e+00,1.777777777777777679e+00,2.000000000000000111e-01
6.891891891891892108e+00,1.777777777777777679e+00,2.000000000000000111e-01
7.094594594594594739e+00,1.777777777777777679e+00,2.000000000000000111e-01
7.297297297297297369e+00,1.777777777777777679e+00,2.000000000000000111e-01
7.500000000000000000e+00,1.777777777777777679e+00,2.000000000000000111e-01
7.702702702702703519e+00,1.777777777777777679e+00,2.000000000000000111e-01
7.905405405405406150e+00,1.777777777777777679e+00,2.000000000000000111e-01
8.108108108108108780e+00,1.777777777777777679e+00,2.000000000000000111e-01
8.310810810810810523e+00,1.777777777777777679e+00,2.000000000000000111e-01
8.513513513513514042e+00,1.777777777777777679e+00,2.000000000000000111e-01
8.716216216216217560e+00,1.777777777777777679e+00,2.000000000000000111e-01
8.918918918918919303e+00,1.777777777777777679e+00,2.000000000000000111e-01
9.121621621621622822e+00,1.777777777777777679e+00,2.000000000000000111e-01
9.324324324324324564e+00,1.777777777777777679e+00,2.000000000000000111e-01
9.527027027027028083e+00,1.777777777777777679e+00,2.000000000000000111e-01
9.729729729729729826e+00,1.777777777777777679e+00,2.000000000000000111e-01
9.932432432432433345e+00,1.777777777777777679e+00,2.000000000000000111e-01
1.013513513513513509e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.033783783783783861e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.054054054054054035e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.074324324324324387e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.094594594594594739e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.114864864864864913e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.135135135135135265e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.155405405405405439e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.175675675675675791e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.195945945945945965e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.216216216216216317e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.236486486486486491e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.256756756756756843e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.277027027027027017e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.297297297297297369e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.317567567567567721e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.337837837837837895e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.358108108108108247e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.378378378378378422e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.398648648648648773e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.418918918918918948e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.439189189189189300e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.459459459459459474e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.479729729729729826e+01,1.777777777777777679e+00,2.000000000000000111e-01
1.500000000000000000e+01,1.777777777777777679e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000111e-01
2.027027027027027140e-01,2.000000000000000000e+00,2.000000000000000111e-01
4.054054054054054279e-01,2.000000000000000000e+00,2.000000000000000111e-01
6.081081081081081141e-01,2.000000000000000000e+00,2.000000000000000111e-01
8.108108108108108558e-01,2.000000000000000000e+00,2.000000000000000111e-01
1.013513513513513598e+00,2.000000000000000000e+00,2.000000000000000111e-01
1.216216216216216228e+00,2.000000000000000000e+00,2.000000000000000111e-01
1.418918918918919081e+00,2.000000000000000000e+00,2.000000000000000111e-01
1.621621621621621712e+00,2.000000000000000000e+00,2.000000000000000111e-01
1.824324324324324342e+00,2.000000000000000000e+00,2.000000000000000111e-01
2.027027027027027195e+00,2.000000000000000000e+00,2.000000000000000111e-01
2.229729729729729826e+00,2.000000000000000000e+00,2.000000000000000111e-01
2.432432432432432456e+00,2.000000000000000000e+00,2.000000000000000111e-01
2.635135135135135087e+00,2.000000000000000000e+00,2.000000000000000111e-01
2.837837837837838162e+00,2.000000000000000000e+00,2.000000000000000111e-01
3.040540540540540793e+00,2.000000000000000000e+00,2.000000000000000111e-01
3.243243243243243423e+00,2.000000000000000000e+00,2.000000000000000111e-01
3.445945945945946054e+00,2.000000000000000000e+00,2.000000000000000111e-01
3.648648648648648685e+00,2.000000000000000000e+00,2.000000000000000111e-01
3.851351351351351759e+00,2.000000000000000000e+00,2.000000000000000111e-01
4.054054054054054390e+00,2.000000000000000000e+00,2.000000000000000111e-01
4.256756756756757021e+00,2.000000000000000000e+00,2.000000000000000111e-01
4.459459459459459651e+00,2.000000000000000000e+00,2.000000000000000111e-01
4.662162162162162282e+00,2.000000000000000000e+00,2.000000000000000111e-01
4.864864864864864913e+00,2.000000000000000000e+00,2.000000000000000111e-01
5.067567567567567544e+00,2.000000000000000000e+00,2.000000000000000111e-01
5.270270270270270174e+00,2.000000000000000000e+00,2.000000000000000111e-01
5.472972972972973693e+00,2.000000000000000000e+00,2.000000000000000111e-01
5.675675675675676324e+00,2.000000000000000000e+00,2.000000000000000111e-01
5.878378378378378954e+00,2.000000000000000000e+00,2.000000000000000111e-01
6.081081081081081585e+00,2.000000000000000000e+00,2.000000000000000111e-01
6.283783783783784216e+00,2.000000000000000000e+00,2.000000000000000111e-01
6.486486486486486847e+00,2.000000000000000000e+00,2.000000000000000111e-01
6.689189189189189477e+00,2.000000000000000000e+00,2.000000000000000111e-01
6.891891891891892108e+00,2.000000000000000000e+00,2.000000000000000111e-01
7.094594594594594739e+00,2.000000000000000000e+00,2.000000000000000111e-01
7.297297297297297369e+00,2.000000000000000000e+00,2.000000000000000111e-01
7.500000000000000000e+00,2.000000000000000000e+00,2.000000000000000111e-01
7.702702702702703519e+00,2.000000000000000000e+00,2.000000000000000111e-01
7.905405405405406150e+00,2.000000000000000000e+00,2.000000000000000111e-01
8.108108108108108780e+00,2.000000000000000000e+00,2.000000000000000111e-01
8.310810810810810523e+00,2.000000000000000000e+00,2.000000000000000111e-01
8.513513513513514042e+00,2.000000000000000000e+00,2.000000000000000111e-01
8.716216216216217560e+00,2.000000000000000000e+00,2.000000000000000111e-01
8.918918918918919303e+00,2.000000000000000000e+00,2.000000000000000111e-01
9.121621621621622822e+00,2.000000000000000000e+00,2.000000000000000111e-01
9.324324324324324564e+00,2.000000000000000000e+00,2.000000000000000111e-01
9.527027027027028083e+00,2.000000000000000000e+00,2.000000000000000111e-01
9.729729729729729826e+00,2.000000000000000000e+00,2.000000000000000111e-01
9.932432432432433345e+00,2.000000000000000000e+00,2.000000000000000111e-01
1.013513513513513509e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.033783783783783861e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.054054054054054035e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.074324324324324387e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.094594594594594739e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.114864864864864913e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.135135135135135265e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.155405405405405439e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.175675675675675791e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.195945945945945965e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.216216216216216317e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.236486486486486491e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.256756756756756843e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.277027027027027017e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.297297297297297369e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.317567567567567721e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.337837837837837895e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.358108108108108247e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.378378378378378422e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.398648648648648773e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.418918918918918948e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.439189189189189300e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.459459459459459474e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.479729729729729826e+01,2.000000000000000000e+00,2.000000000000000111e-01
1.500000000000000000e+01,2.000000000000000000e+00,2.000000000000000111e-01
